origen,h,objetivo,modelo,pronostico,real,p025,p10,p90,p975
2024-04,10,2025-02,ingenuo,2.42208,1.47733,-2.40453,0.04071,5.24058,6.42997
2024-05,10,2025-03,ingenuo,2.00494,1.27718,-2.81722,-0.56346,4.81221,6.00860
2024-06,10,2025-04,ingenuo,2.28538,1.65183,-2.53233,-0.37139,5.08141,6.28481
2024-07,10,2025-05,ingenuo,2.12766,1.68666,-2.68560,-0.55348,4.91246,6.12287
2024-08,10,2025-06,ingenuo,2.03410,1.69371,-2.77472,-0.64481,4.80765,6.02507
2024-09,10,2025-07,ingenuo,1.77501,1.68880,-3.02936,-0.90166,4.53732,5.76175
2024-10,10,2025-08,ingenuo,2.00918,1.10633,-2.79075,-0.66465,4.75246,5.99169
2024-11,10,2025-09,ingenuo,2.27199,1.35839,-2.52349,-0.39899,4.99624,6.25027
2024-12,10,2025-10,ingenuo,1.96630,1.35177,-2.82473,-0.70184,4.67152,5.94035
2025-01,10,2025-11,ingenuo,1.85158,1.36861,-2.93501,-0.81372,4.53776,5.82140
2025-02,10,2025-12,ingenuo,1.47733,1.50880,-3.30481,-1.18513,4.14447,5.44292
2025-03,10,2026-01,ingenuo,1.27718,1.70092,-3.50052,-1.38244,3.92529,5.23854
2025-04,10,2026-02,ingenuo,1.65183,2.21417,-3.12142,-1.00494,4.28091,5.60896
2025-05,10,2026-03,ingenuo,1.68666,3.80455,-3.08214,-0.96727,4.29671,5.63956
2025-06,10,2026-04,ingenuo,1.69371,4.01414,-3.07065,-0.95738,4.28472,5.64238
2025-07,10,2026-05,ingenuo,1.68880,3.90505,-3.07111,-0.95945,4.26078,5.63324
2025-08,10,2026-06,ingenuo,1.10633,4.00891,-3.64913,-1.52861,3.65232,5.04654
2025-09,10,2026-07,ingenuo,1.35839,4.06515,-3.39262,-1.26324,3.87840,5.29437
2025-10,10,2026-08,ingenuo,1.35177,4.43781,-3.39479,-1.25655,3.84579,5.28352
2025-11,10,2026-09,ingenuo,1.36861,,-3.37351,-1.22640,3.83665,5.29613
2025-12,10,2026-10,ingenuo,1.50880,,-3.22888,-1.07290,3.95085,5.43208
2026-01,10,2026-11,ingenuo,1.70092,,-3.03231,-0.86748,4.11698,5.61997
2026-02,10,2026-12,ingenuo,2.21417,,-2.51462,-0.34092,4.60424,6.12899
2026-03,10,2027-01,ingenuo,3.80455,,-0.91979,1.26277,6.16864,7.71514
2026-04,10,2027-02,ingenuo,4.01414,,-0.70575,1.48568,6.35973,7.92051
2026-05,10,2027-03,ingenuo,3.90505,,-0.81039,1.38990,6.22549,7.80718
2026-06,10,2027-04,ingenuo,4.00891,,-0.70209,1.51437,6.55573,7.90681
2026-07,10,2027-05,ingenuo,4.06515,,-0.64140,1.59123,6.74496,7.95882
2026-08,10,2027-06,ingenuo,4.43781,,-0.26430,1.98451,7.18346,8.32725
2015-11,11,2016-10,ingenuo,4.17257,3.40529,3.52339,3.64492,5.23977,5.40803
2015-12,11,2016-11,ingenuo,4.39793,3.34963,3.75110,3.87381,5.53702,5.71044
2016-01,11,2016-12,ingenuo,4.60869,3.23488,3.96420,4.08809,5.85315,6.12664
2016-02,11,2017-01,ingenuo,4.47376,3.09636,3.83161,3.95669,5.78627,6.06261
2016-03,11,2017-02,ingenuo,4.30108,3.24979,3.66128,3.78754,5.61157,5.88027
2016-04,11,2017-03,ingenuo,3.90721,3.97485,3.26975,3.39720,5.21568,5.47673
2016-05,11,2017-04,ingenuo,3.54062,3.69472,2.90550,3.03413,4.84705,5.10048
2016-06,11,2017-05,ingenuo,3.34162,3.03980,2.70885,2.83866,4.64603,4.89181
2016-07,11,2017-06,ingenuo,2.96196,2.73244,2.17392,2.42726,4.26430,4.50249
2016-08,11,2017-07,ingenuo,2.94253,2.85207,1.95677,2.34741,4.24279,4.47340
2016-09,11,2017-08,ingenuo,3.12667,3.17381,2.14388,2.53866,4.42486,4.64787
2016-10,11,2017-09,ingenuo,3.40529,2.94500,2.42546,2.73971,4.70140,4.91683
2016-11,11,2017-10,ingenuo,3.34963,2.04014,2.29728,2.61446,4.64367,4.85151
2016-12,11,2017-11,ingenuo,3.23488,1.54434,2.12486,2.38971,4.52685,4.72709
2017-01,11,2017-12,ingenuo,3.09636,1.36486,1.72229,2.10846,4.38625,4.57891
2017-02,11,2018-01,ingenuo,3.24979,1.25319,1.87581,2.20090,4.53761,4.72268
2017-03,11,2018-02,ingenuo,3.97485,1.17956,2.60096,2.92626,5.26060,5.43808
2017-04,11,2018-03,ingenuo,3.69472,0.36314,2.32091,2.64642,4.97838,5.14827
2017-05,11,2018-04,ingenuo,3.03980,0.48487,1.67332,2.00013,4.31355,4.49014
2017-06,11,2018-05,ingenuo,2.73244,0.93069,1.37329,1.70140,3.99628,4.17956
2017-07,11,2018-06,ingenuo,2.85207,1.42933,1.50024,1.82965,4.10599,4.29596
2017-08,11,2018-07,ingenuo,3.17381,1.61610,1.82931,2.16002,4.41781,4.61448
2017-09,11,2018-08,ingenuo,2.94500,1.07058,1.60783,1.93983,4.17908,4.38244
2017-10,11,2018-09,ingenuo,2.04014,1.28028,0.67598,0.99065,3.26431,3.47437
2017-11,11,2018-10,ingenuo,1.54434,1.84089,0.16757,0.48422,2.75859,2.97534
2017-12,11,2018-11,ingenuo,1.36486,2.16710,-0.26306,0.23839,2.56919,2.79264
2018-01,11,2018-12,ingenuo,1.25319,2.19252,-0.46910,-0.06273,2.44761,2.67775
2018-02,11,2019-01,ingenuo,1.17956,2.12916,-0.75077,-0.19425,2.36407,2.60090
2018-03,11,2019-02,ingenuo,0.36314,2.00339,-2.21252,-1.01390,1.53629,1.78125
2018-04,11,2019-03,ingenuo,0.48487,2.24744,-2.23831,-1.14304,1.64667,1.89976
2018-05,11,2019-04,ingenuo,0.93069,2.59265,-1.78648,-0.78853,2.08114,2.34236
2018-06,11,2019-05,ingenuo,1.42933,2.72513,-1.28183,-0.28579,2.56843,2.83778
2018-07,11,2019-06,ingenuo,1.61610,2.29478,-1.08906,-0.09492,2.74384,3.02132
2018-08,11,2019-07,ingenuo,1.07058,2.11191,-1.62857,-0.68903,2.18696,2.47258
2018-09,11,2019-08,ingenuo,1.28028,2.03972,-1.41286,-0.47230,2.38532,2.67906
2018-10,11,2019-09,ingenuo,1.84089,1.85101,-0.84624,0.09534,2.93458,3.23645
2018-11,11,2019-10,ingenuo,2.16710,1.88056,-0.51402,0.42856,3.24943,3.55943
2018-12,11,2019-11,ingenuo,2.19252,1.86680,-0.48259,0.46102,3.26350,3.58164
2019-01,11,2019-12,ingenuo,2.12916,1.90009,-0.53995,0.40175,3.19888,3.51505
2019-02,11,2020-01,ingenuo,2.00339,1.88836,-0.65971,0.28007,3.16518,3.54095
2019-03,11,2020-02,ingenuo,2.24744,1.90404,-0.40964,0.52822,3.50136,3.93968
2019-04,11,2020-03,ingenuo,2.59265,1.82153,-0.05843,0.87752,3.88876,4.29484
2019-05,11,2020-04,ingenuo,2.72513,1.72449,0.08006,1.01410,4.02523,4.42481
2019-06,11,2020-05,ingenuo,2.29478,1.78192,-0.34428,0.58785,3.59402,3.99195
2019-07,11,2020-06,ingenuo,2.11191,1.59873,-0.52114,0.40908,3.41029,3.80657
2019-08,11,2020-07,ingenuo,2.03972,1.86170,-0.58732,0.34099,3.33724,3.73186
2019-09,11,2020-08,ingenuo,1.85101,1.68740,-0.77002,0.15637,3.14766,3.54063
2019-10,11,2020-09,ingenuo,1.88056,1.81955,-0.73446,0.19002,3.17636,3.56767
2019-11,11,2020-10,ingenuo,1.86680,1.72400,-0.74222,0.18954,3.16138,3.55139
2019-12,11,2020-11,ingenuo,1.90009,2.14221,-0.70291,0.23612,3.19346,3.58217
2020-01,11,2020-12,ingenuo,1.88836,1.97323,-0.70864,0.23766,3.18051,3.56792
2020-02,11,2021-01,ingenuo,1.90404,2.67555,-0.68695,0.26663,3.19498,3.58108
2020-03,11,2021-02,ingenuo,1.82153,2.40134,-0.76344,0.19741,3.11126,3.49606
2020-04,11,2021-03,ingenuo,1.72449,2.59818,-0.85448,0.11365,3.01301,3.39650
2020-05,11,2021-04,ingenuo,1.78192,2.38370,-0.79104,0.18436,3.06923,3.45142
2020-06,11,2021-05,ingenuo,1.59873,2.44746,-0.96822,0.01446,2.88483,3.26571
2020-07,11,2021-06,ingenuo,1.86170,3.25461,-0.69925,0.29070,3.14658,3.52616
2020-08,11,2021-07,ingenuo,1.68740,3.81460,-0.86754,0.12969,2.97107,3.34935
2020-09,11,2021-08,ingenuo,1.81955,4.95280,-0.72142,0.27534,3.09331,3.48096
2020-10,11,2021-09,ingenuo,1.72400,5.22957,-0.80302,0.19329,2.98784,3.38487
2020-11,11,2021-10,ingenuo,2.14221,5.82601,-0.37085,0.62499,3.39613,3.80253
2020-12,11,2021-11,ingenuo,1.97323,5.65515,-0.52587,0.46951,3.21723,3.63301
2021-01,11,2021-12,ingenuo,2.67555,6.43039,0.19040,1.18532,3.90963,4.33478
2021-02,11,2022-01,ingenuo,2.40134,5.68492,-0.06984,0.92462,3.62551,4.06004
2021-03,11,2022-02,ingenuo,2.59818,6.14704,0.14096,1.13496,3.81244,4.25634
2021-04,11,2022-03,ingenuo,2.38370,6.82409,-0.05957,0.93397,3.58804,4.04131
2021-05,11,2022-04,ingenuo,2.44746,7.96465,0.01815,1.01123,3.64188,4.10453
2021-06,11,2022-05,ingenuo,3.25461,8.09114,0.83926,1.83187,4.53828,4.91113
2021-07,11,2022-06,ingenuo,3.81460,8.81263,1.41321,2.39640,5.10918,5.54950
2021-08,11,2022-07,ingenuo,4.95280,8.74084,2.56537,3.53914,6.25549,6.76965
2021-09,11,2022-08,ingenuo,5.22957,8.39799,2.85610,3.82044,6.54816,7.26347
2021-10,11,2022-09,ingenuo,5.82601,8.52985,3.46649,4.42141,7.19162,8.60714
2021-11,11,2022-10,ingenuo,5.65515,8.27520,3.30959,4.25508,7.07838,9.02110
2021-12,11,2022-11,ingenuo,6.43039,8.44723,4.09879,5.03486,7.95862,10.04177
2022-01,11,2022-12,ingenuo,5.68492,8.45916,3.36727,4.29392,7.33168,9.29189
2022-02,11,2023-01,ingenuo,6.14704,8.66427,3.84336,4.76058,7.82912,9.76908
2022-03,11,2023-02,ingenuo,6.82409,8.64592,4.53436,5.44216,8.59441,10.50699
2022-04,11,2023-03,ingenuo,7.96465,8.40057,5.68888,6.58726,9.80476,11.68397
2022-05,11,2023-04,ingenuo,8.09114,7.96505,5.82933,6.71410,10.18963,12.17162
2022-06,11,2023-05,ingenuo,8.81263,7.89389,6.56478,7.43596,11.74467,13.43129
2022-07,11,2023-06,ingenuo,8.74084,6.46150,6.50694,7.36452,11.97931,13.34959
2022-08,11,2023-07,ingenuo,8.39799,5.88160,6.17805,7.02203,11.63550,12.99684
2022-09,11,2023-08,ingenuo,8.52985,5.57615,6.32387,7.15425,11.75585,13.11880
2022-10,11,2023-09,ingenuo,8.27520,5.04455,6.08318,6.89995,11.48967,12.85424
2022-11,11,2023-10,ingenuo,8.44723,4.34308,6.26917,7.07235,11.65019,13.01637
2022-12,11,2023-11,ingenuo,8.45916,3.63647,6.29506,7.08464,11.65061,13.01840
2023-01,11,2023-12,ingenuo,8.66427,3.23738,6.51412,7.29010,11.84420,13.21360
2023-02,11,2024-01,ingenuo,8.64592,3.02392,6.50974,7.27212,11.81434,13.18535
2023-03,11,2024-02,ingenuo,8.40057,3.29407,6.27835,7.03320,11.56547,12.93010
2023-04,11,2024-03,ingenuo,7.96505,3.04505,5.85678,6.60410,11.12643,12.48467
2023-05,11,2024-04,ingenuo,7.89389,2.42208,5.79957,6.53938,11.05175,12.40360
2023-06,11,2024-05,ingenuo,6.46150,2.00494,4.14082,5.08554,9.61585,10.96131
2023-07,11,2024-06,ingenuo,5.88160,2.28538,3.36040,4.48154,9.03243,10.37151
2023-08,11,2024-07,ingenuo,5.57615,2.12766,2.99718,4.09942,8.72346,10.05615
2023-09,11,2024-08,ingenuo,5.04455,2.03410,2.23737,3.44699,8.18835,9.51465
2023-10,11,2024-09,ingenuo,4.34308,1.77501,1.37553,2.64434,7.48336,8.80328
2023-11,11,2024-10,ingenuo,3.63647,2.00918,0.40330,1.89794,6.77324,8.08677
2023-12,11,2024-11,ingenuo,3.23738,2.27199,-0.09420,1.43563,6.37063,7.67777
2024-01,11,2024-12,ingenuo,3.02392,1.96630,-1.06091,1.15677,6.12127,7.44800
2024-02,11,2025-01,ingenuo,3.29407,1.85158,-1.49269,1.32190,6.35552,7.70184
2024-03,11,2025-02,ingenuo,3.04505,1.47733,-1.86766,0.85053,6.07060,7.43651
2024-04,11,2025-03,ingenuo,2.42208,1.27718,-2.66578,0.00051,5.41172,6.79723
2024-05,11,2025-04,ingenuo,2.00494,1.65183,-3.07826,-0.53072,4.95869,6.36378
2024-06,11,2025-05,ingenuo,2.28538,1.68666,-2.79315,-0.36570,5.20323,6.62792
2024-07,11,2025-06,ingenuo,2.12766,1.69371,-2.94620,-0.71515,5.00961,6.45389
2024-08,11,2025-07,ingenuo,2.03410,1.68880,-3.03511,-0.93096,4.88014,6.34402
2024-09,11,2025-08,ingenuo,1.77501,1.10633,-3.28953,-1.18437,4.58516,6.06862
2024-10,11,2025-09,ingenuo,2.00918,1.35839,-3.05070,-0.94453,4.78342,6.28648
2024-11,11,2025-10,ingenuo,2.27199,1.35177,-2.78323,-0.66587,5.03920,6.53298
2024-12,11,2025-11,ingenuo,1.96630,1.36861,-3.08425,-0.95572,4.72647,6.21099
2025-01,11,2025-12,ingenuo,1.85158,1.50880,-3.19431,-1.05460,4.60471,6.07996
2025-02,11,2026-01,ingenuo,1.47733,1.70092,-3.56390,-1.41301,4.22341,5.68939
2025-03,11,2026-02,ingenuo,1.27718,2.21417,-3.75939,-1.59732,4.01622,5.47294
2025-04,11,2026-03,ingenuo,1.65183,3.80455,-3.38007,-1.20682,4.38384,5.83128
2025-05,11,2026-04,ingenuo,1.68666,4.01414,-3.34058,-1.15615,4.41163,5.84980
2025-06,11,2026-05,ingenuo,1.69371,3.90505,-3.32887,-1.13327,4.41163,5.84054
2025-07,11,2026-06,ingenuo,1.68880,4.00891,-3.32912,-1.12233,4.39968,5.81932
2025-08,11,2026-07,ingenuo,1.10633,4.06515,-3.90692,-1.68896,3.81017,5.22054
2025-09,11,2026-08,ingenuo,1.35839,4.43781,-3.65020,-1.41418,4.05386,5.45629
2025-10,11,2026-09,ingenuo,1.35177,,-3.65215,-1.39807,4.03886,5.43337
2025-11,11,2026-10,ingenuo,1.36861,,-3.63065,-1.35851,4.04732,5.43390
2025-12,11,2026-11,ingenuo,1.50880,,-3.48580,-1.19560,4.17912,5.55777
2026-01,11,2026-12,ingenuo,1.70092,,-3.28902,-0.98076,4.36286,5.73358
2026-02,11,2027-01,ingenuo,2.21417,,-2.77111,-0.44479,4.86773,6.23052
2026-03,11,2027-02,ingenuo,3.80455,,-1.17607,1.16831,6.44973,7.80459
2026-04,11,2027-03,ingenuo,4.01414,,-0.96181,1.40063,6.65095,7.99788
2026-05,11,2027-04,ingenuo,3.90505,,-1.06624,1.31426,6.53348,7.87248
2026-06,11,2027-05,ingenuo,4.00891,,-0.95772,1.44084,6.62896,7.96003
2026-07,11,2027-06,ingenuo,4.06515,,-0.89681,1.49840,6.76062,7.99996
2026-08,11,2027-07,ingenuo,4.43781,,-0.51949,1.87237,7.19797,8.35631
2015-12,12,2016-12,ingenuo,4.39793,3.23488,3.62961,3.93659,5.60143,5.73774
2016-01,12,2017-01,ingenuo,4.60869,3.09636,3.85078,4.16215,5.89123,6.03734
2016-02,12,2017-02,ingenuo,4.47376,3.24979,3.72625,4.04202,5.81587,6.07284
2016-03,12,2017-03,ingenuo,4.30108,3.97485,3.56399,3.88415,5.64013,5.89592
2016-04,12,2017-04,ingenuo,3.90721,3.69472,3.18053,3.50508,5.24319,5.49781
2016-05,12,2017-05,ingenuo,3.54062,3.03980,2.82434,3.15329,4.87353,5.12697
2016-06,12,2017-06,ingenuo,3.34162,2.73244,2.63576,2.96909,4.67146,4.92372
2016-07,12,2017-07,ingenuo,2.96196,2.85207,2.25930,2.45622,4.28873,4.53982
2016-08,12,2017-08,ingenuo,2.94253,3.17381,1.91400,2.35974,4.26471,4.51615
2016-09,12,2017-09,ingenuo,3.12667,2.94500,2.10045,2.52763,4.44426,4.69605
2016-10,12,2017-10,ingenuo,3.40529,2.04014,2.38137,2.80720,4.71829,4.97042
2016-11,12,2017-11,ingenuo,3.34963,1.54434,2.32803,2.64252,4.65805,4.91052
2016-12,12,2017-12,ingenuo,3.23488,1.36486,2.12688,2.43447,4.53871,4.79153
2017-01,12,2018-01,ingenuo,3.09636,1.25319,1.89839,2.19951,4.39560,4.64876
2017-02,12,2018-02,ingenuo,3.24979,1.17956,2.00420,2.21433,4.54444,4.79795
2017-03,12,2018-03,ingenuo,3.97485,0.36314,2.73647,2.94863,5.26491,5.51877
2017-04,12,2018-04,ingenuo,3.69472,0.48487,2.46354,2.67773,4.98019,5.23438
2017-05,12,2018-05,ingenuo,3.03980,0.93069,1.81584,2.03206,4.32069,4.57523
2017-06,12,2018-06,ingenuo,2.73244,1.42933,1.51000,1.74318,4.00686,4.26342
2017-07,12,2018-07,ingenuo,2.85207,1.61610,1.63115,1.88129,4.12002,4.37860
2017-08,12,2018-08,ingenuo,3.17381,1.07058,1.95441,2.22151,4.43529,4.69589
2017-09,12,2018-09,ingenuo,2.94500,1.28028,1.72712,2.01117,4.20001,4.46262
2017-10,12,2018-10,ingenuo,2.04014,1.84089,0.69265,0.98620,3.28869,3.55332
2017-11,12,2018-11,ingenuo,1.54434,2.16710,0.05409,0.41903,2.78641,3.05307
2017-12,12,2018-12,ingenuo,1.36486,2.19252,-0.38917,0.18353,2.60046,2.86914
2018-01,12,2019-01,ingenuo,1.25319,2.12916,-0.58241,0.00099,2.48233,2.75302
2018-02,12,2019-02,ingenuo,1.17956,2.00339,-0.68442,-0.20030,2.40223,2.67494
2018-03,12,2019-03,ingenuo,0.36314,2.24744,-1.65704,-1.14919,1.57934,1.85407
2018-04,12,2019-04,ingenuo,0.48487,2.59265,-2.41158,-1.29113,1.69684,1.97136
2018-05,12,2019-05,ingenuo,0.93069,2.72513,-1.94893,-0.90491,2.13843,2.41273
2018-06,12,2019-06,ingenuo,1.42933,2.29478,-1.42277,-0.40248,2.63284,2.90692
2018-07,12,2019-07,ingenuo,1.61610,2.11191,-1.20849,-0.21192,2.81537,3.08924
2018-08,12,2019-08,ingenuo,1.07058,2.03972,-1.72650,-0.78603,2.26561,2.53926
2018-09,12,2019-09,ingenuo,1.28028,1.85101,-1.48927,-0.57363,2.47108,2.74452
2018-10,12,2019-10,ingenuo,1.84089,1.88056,-0.90114,-0.01034,3.02746,3.30069
2018-11,12,2019-11,ingenuo,2.16710,1.86680,-0.54742,0.31855,3.34943,3.62244
2018-12,12,2019-12,ingenuo,2.19252,1.90009,-0.49447,0.34666,3.37062,3.64342
2019-01,12,2020-01,ingenuo,2.12916,1.88836,-0.53032,0.28598,3.30303,3.57560
2019-02,12,2020-02,ingenuo,2.00339,1.90404,-0.62857,0.16400,3.17650,3.44538
2019-03,12,2020-03,ingenuo,2.24744,1.82153,-0.35700,0.41184,3.45518,3.85925
2019-04,12,2020-04,ingenuo,2.59265,1.72449,0.01572,0.76083,3.85412,4.37395
2019-05,12,2020-05,ingenuo,2.72513,1.78192,0.17572,0.89710,4.03354,4.55551
2019-06,12,2020-06,ingenuo,2.29478,1.59873,-0.22711,0.47055,3.59861,4.12292
2019-07,12,2020-07,ingenuo,2.11191,1.86170,-0.38245,0.29147,3.41115,3.93780
2019-08,12,2020-08,ingenuo,2.03972,1.68740,-0.42713,0.22306,3.33437,3.86337
2019-09,12,2020-09,ingenuo,1.85101,1.81955,-0.58832,0.03814,3.14107,3.67240
2019-10,12,2020-10,ingenuo,1.88056,1.72400,-0.53125,0.07148,3.16603,3.69971
2019-11,12,2020-11,ingenuo,1.86680,2.14221,-0.51750,0.06150,3.14768,3.68370
2019-12,12,2020-12,ingenuo,1.90009,1.97323,-0.45668,0.10886,3.17451,3.71475
2020-01,12,2021-01,ingenuo,1.88836,2.67555,-0.44090,0.11118,3.15630,3.70077
2020-02,12,2021-02,ingenuo,1.90404,2.40134,-0.39770,0.14092,3.16552,3.71420
2020-03,12,2021-03,ingenuo,1.82153,2.59818,-0.45269,0.07247,3.07654,3.62945
2020-04,12,2021-04,ingenuo,1.72449,2.38370,-0.52221,-0.01051,2.97303,3.53016
2020-05,12,2021-05,ingenuo,1.78192,2.44746,-0.43726,0.06097,3.02400,3.58534
2020-06,12,2021-06,ingenuo,1.59873,3.25461,-0.59293,-0.10816,2.83434,3.39991
2020-07,12,2021-07,ingenuo,1.86170,3.81460,-0.30245,0.16887,3.09084,3.66062
2020-08,12,2021-08,ingenuo,1.68740,4.95280,-0.44923,0.00863,2.91007,3.48408
2020-09,12,2021-09,ingenuo,1.81955,5.22957,-0.28956,0.15484,3.03576,3.61399
2020-10,12,2021-10,ingenuo,1.72400,5.82601,-0.38496,0.07452,2.93597,3.51620
2020-11,12,2021-11,ingenuo,2.14221,5.65515,0.03339,0.50797,3.34995,3.93218
2020-12,12,2021-12,ingenuo,1.97323,6.43039,-0.13544,0.35423,3.17674,3.76097
2021-01,12,2022-01,ingenuo,2.67555,5.68492,0.56702,1.07179,3.87482,4.46105
2021-02,12,2022-02,ingenuo,2.40134,6.14704,0.29297,0.81282,3.59638,4.18462
2021-03,12,2022-03,ingenuo,2.59818,6.82409,0.48996,1.02490,3.78899,4.37923
2021-04,12,2022-04,ingenuo,2.38370,7.96465,0.27562,0.82566,3.57027,4.16251
2021-05,12,2022-05,ingenuo,2.44746,8.09114,0.33952,0.90466,3.62979,4.22404
2021-06,12,2022-06,ingenuo,3.25461,8.81263,1.14682,1.72704,4.47728,5.02896
2021-07,12,2022-07,ingenuo,3.81460,8.74084,1.70696,2.30227,5.09548,5.67644
2021-08,12,2022-08,ingenuo,4.95280,8.39799,2.84531,3.45520,6.27498,6.88684
2021-09,12,2022-09,ingenuo,5.22957,8.52985,3.12223,3.74669,6.58090,7.29089
2021-10,12,2022-10,ingenuo,5.82601,8.27520,3.71881,4.35784,7.30805,8.71519
2021-11,12,2022-11,ingenuo,5.65515,8.44723,3.54809,4.20170,7.26284,9.01455
2021-12,12,2022-12,ingenuo,6.43039,8.45916,4.32348,4.99165,8.11091,9.90473
2022-01,12,2023-01,ingenuo,5.68492,8.66427,3.57816,4.26090,7.42579,9.15669
2022-02,12,2023-02,ingenuo,6.14704,8.64592,4.04043,4.73775,7.96844,9.79382
2022-03,12,2023-03,ingenuo,6.82409,8.40057,4.71762,5.42951,8.72211,10.76576
2022-04,12,2023-04,ingenuo,7.96465,7.96505,5.85833,6.58479,9.93304,12.13171
2022-05,12,2023-05,ingenuo,8.09114,7.89389,5.98497,6.72599,10.19891,12.43267
2022-06,12,2023-06,ingenuo,8.81263,6.46150,6.70661,7.45369,11.73185,13.79270
2022-07,12,2023-07,ingenuo,8.74084,5.88160,6.63496,7.38810,11.95504,13.95138
2022-08,12,2023-08,ingenuo,8.39799,5.57615,6.29226,7.05145,11.76462,13.59273
2022-09,12,2023-09,ingenuo,8.52985,5.04455,6.42427,7.18952,11.89598,13.70880
2022-10,12,2023-10,ingenuo,8.27520,4.34308,6.16976,6.94107,11.63034,13.43835
2022-11,12,2023-11,ingenuo,8.44723,3.63647,6.34194,7.11931,11.79141,13.59459
2022-12,12,2023-12,ingenuo,8.45916,3.23738,6.35402,7.13744,11.79236,13.59073
2023-01,12,2024-01,ingenuo,8.66427,3.02392,6.55927,7.34875,11.98649,13.78004
2023-02,12,2024-02,ingenuo,8.64592,3.29407,6.54107,7.33661,11.95718,13.74590
2023-03,12,2024-03,ingenuo,8.40057,3.04505,6.29587,7.09746,11.70085,13.48476
2023-04,12,2024-04,ingenuo,7.96505,2.42208,5.86049,6.66865,11.26184,13.03343
2023-05,12,2024-05,ingenuo,7.89389,2.00494,5.78948,6.60420,11.18719,12.94648
2023-06,12,2024-06,ingenuo,6.46150,2.28538,4.31003,5.11496,9.75131,11.49830
2023-07,12,2024-07,ingenuo,5.88160,2.12766,3.45425,4.42815,9.16793,10.90261
2023-08,12,2024-08,ingenuo,5.57615,2.03410,2.74963,3.98763,8.85899,10.58136
2023-09,12,2024-09,ingenuo,5.04455,1.77501,2.15025,3.32360,8.32390,10.03396
2023-10,12,2024-10,ingenuo,4.34308,2.00918,1.11258,2.52642,7.61895,9.31670
2023-11,12,2024-11,ingenuo,3.63647,2.27199,0.14485,1.78793,6.90886,8.59430
2023-12,12,2024-12,ingenuo,3.23738,1.96630,-0.38234,1.34734,6.50628,8.17941
2024-01,12,2025-01,ingenuo,3.02392,1.85158,-0.90819,0.95369,6.28933,7.95016
2024-02,12,2025-02,ingenuo,3.29407,1.47733,-1.49472,1.19413,6.53387,8.20858
2024-03,12,2025-03,ingenuo,3.04505,1.27718,-2.15618,0.93711,6.25925,7.94783
2024-04,12,2025-04,ingenuo,2.42208,1.65183,-2.92003,0.14355,5.61067,7.31313
2024-05,12,2025-05,ingenuo,2.00494,1.68666,-3.35022,-0.62862,5.16793,6.88427
2024-06,12,2025-06,ingenuo,2.28538,1.69371,-3.06969,-0.55516,5.42277,7.15298
2024-07,12,2025-07,ingenuo,2.12766,1.68880,-3.22731,-0.87181,5.23945,6.98354
2024-08,12,2025-08,ingenuo,2.03410,1.10633,-3.32079,-1.25839,5.12028,6.87824
2024-09,12,2025-09,ingenuo,1.77501,1.35839,-3.57978,-1.53768,4.83559,6.60743
2024-10,12,2025-10,ingenuo,2.00918,1.35177,-3.34552,-1.28193,5.04416,6.82987
2024-11,12,2025-11,ingenuo,2.27199,1.36861,-3.08262,-0.99754,5.28136,7.08096
2024-12,12,2025-12,ingenuo,1.96630,1.50880,-3.38822,-1.29726,4.97267,6.76354
2025-01,12,2026-01,ingenuo,1.85158,1.70092,-3.50284,-1.40601,4.85495,6.63709
2025-02,12,2026-02,ingenuo,1.47733,2.21417,-3.87701,-1.77430,4.47769,6.25111
2025-03,12,2026-03,ingenuo,1.27718,3.80455,-4.07706,-1.96848,4.27454,6.03924
2025-04,12,2026-04,ingenuo,1.65183,4.01414,-3.70232,-1.58786,4.64620,6.40216
2025-05,12,2026-05,ingenuo,1.68666,3.90505,-3.66740,-1.54706,4.67802,6.42527
2025-06,12,2026-06,ingenuo,1.69371,4.00891,-3.66026,-1.53404,4.68207,6.42059
2025-07,12,2026-07,ingenuo,1.68880,4.06515,-3.66508,-1.53298,4.67416,6.40395
2025-08,12,2026-08,ingenuo,1.10633,4.43781,-4.24745,-2.10948,4.08868,5.80975
2025-09,12,2026-09,ingenuo,1.35839,,-3.99530,-1.85145,4.33774,6.05009
2025-10,12,2026-10,ingenuo,1.35177,,-4.00183,-1.82301,4.31240,6.03174
2025-11,12,2026-11,ingenuo,1.36861,,-3.98490,-1.77111,4.31051,6.03685
2025-12,12,2026-12,ingenuo,1.50880,,-3.84462,-1.59586,4.43197,6.16531
2026-01,12,2027-01,ingenuo,1.70092,,-3.65241,-1.36868,4.60536,6.34570
2026-02,12,2027-02,ingenuo,2.21417,,-3.13907,-0.82037,5.09988,6.84723
2026-03,12,2027-03,ingenuo,3.80455,,-1.54860,0.80507,6.67154,8.42588
2026-04,12,2027-04,ingenuo,4.01414,,-1.33891,1.04973,6.86241,8.62375
2026-05,12,2027-05,ingenuo,3.90505,,-1.44791,0.97570,6.73459,8.50293
2026-06,12,2027-06,ingenuo,4.00891,,-1.34396,1.11461,6.81972,8.59506
2026-07,12,2027-07,ingenuo,4.06515,,-1.28762,1.20592,6.85723,8.63958
2026-08,12,2027-08,ingenuo,4.43781,,-0.91487,1.58231,7.39843,9.00051
