origen,h,objetivo,modelo,pronostico,real
2017-01,5,2017-06,ridge,3.126807,2.732444
2017-01,6,2017-07,ridge,3.131844,2.852069
2017-01,7,2017-08,ridge,2.833955,3.173810
2017-01,8,2017-09,ridge,2.649960,2.944995
2017-01,9,2017-10,ridge,2.148527,2.040143
2017-01,10,2017-11,ridge,1.707696,1.544338
2017-01,11,2017-12,ridge,1.456392,1.364856
2017-01,12,2018-01,ridge,1.279486,1.253188
2017-01,1,2017-02,gbm,3.215811,3.249793
2017-01,2,2017-03,gbm,3.281024,3.974854
2017-01,3,2017-04,gbm,3.454382,3.694716
2017-01,4,2017-05,gbm,3.407328,3.039803
2017-01,5,2017-06,gbm,3.428248,2.732444
2017-01,6,2017-07,gbm,3.315458,2.852069
2017-01,7,2017-08,gbm,3.126880,3.173810
2017-01,8,2017-09,gbm,3.076488,2.944995
2017-01,9,2017-10,gbm,2.864351,2.040143
2017-01,10,2017-11,gbm,2.567483,1.544338
2017-01,11,2017-12,gbm,2.649307,1.364856
2017-01,12,2018-01,gbm,2.615990,1.253188
2017-02,1,2017-03,ingenuo,3.249793,3.974854
2017-02,2,2017-04,ingenuo,3.249793,3.694716
2017-02,3,2017-05,ingenuo,3.249793,3.039803
2017-02,4,2017-06,ingenuo,3.249793,2.732444
2017-02,5,2017-07,ingenuo,3.249793,2.852069
2017-02,6,2017-08,ingenuo,3.249793,3.173810
2017-02,7,2017-09,ingenuo,3.249793,2.944995
2017-02,8,2017-10,ingenuo,3.249793,2.040143
2017-02,9,2017-11,ingenuo,3.249793,1.544338
2017-02,10,2017-12,ingenuo,3.249793,1.364856
2017-02,11,2018-01,ingenuo,3.249793,1.253188
2017-02,12,2018-02,ingenuo,3.249793,1.179561
2017-02,1,2017-03,estacional,3.365207,3.974854
2017-02,2,2017-04,estacional,3.679660,3.694716
2017-02,3,2017-05,estacional,3.717578,3.039803
2017-02,4,2017-06,estacional,3.750348,2.732444
2017-02,5,2017-07,estacional,3.998107,2.852069
2017-02,6,2017-08,estacional,3.979145,3.173810
2017-02,7,2017-09,estacional,3.981820,2.944995
2017-02,8,2017-10,estacional,3.721285,2.040143
2017-02,9,2017-11,estacional,3.447674,1.544338
2017-02,10,2017-12,estacional,3.398638,1.364856
2017-02,11,2018-01,estacional,3.403484,1.253188
2017-02,12,2018-02,estacional,3.341090,1.179561
2017-02,1,2017-03,encuesta,,3.974854
2017-02,2,2017-04,encuesta,,3.694716
2017-02,3,2017-05,encuesta,,3.039803
2017-02,4,2017-06,encuesta,,2.732444
2017-02,5,2017-07,encuesta,,2.852069
2017-02,6,2017-08,encuesta,,3.173810
2017-02,7,2017-09,encuesta,,2.944995
2017-02,8,2017-10,encuesta,,2.040143
2017-02,9,2017-11,encuesta,,1.544338
2017-02,10,2017-12,encuesta,,1.364856
2017-02,11,2018-01,encuesta,,1.253188
2017-02,12,2018-02,encuesta,2.908333,1.179561
2017-02,1,2017-03,sarima,3.189376,3.974854
2017-02,2,2017-04,sarima,3.419143,3.694716
2017-02,3,2017-05,sarima,3.389623,3.039803
2017-02,4,2017-06,sarima,3.438128,2.732444
2017-02,5,2017-07,sarima,3.638408,2.852069
2017-02,6,2017-08,sarima,3.485851,3.173810
2017-02,7,2017-09,sarima,3.497992,2.944995
2017-02,8,2017-10,sarima,3.260852,2.040143
2017-02,9,2017-11,sarima,3.087862,1.544338
2017-02,10,2017-12,sarima,3.027941,1.364856
2017-02,11,2018-01,sarima,3.025745,1.253188
2017-02,12,2018-02,sarima,3.026477,1.179561
2017-02,1,2017-03,ridge,3.242005,3.974854
2017-02,2,2017-04,ridge,3.404591,3.694716
2017-02,3,2017-05,ridge,3.291185,3.039803
2017-02,4,2017-06,ridge,3.435522,2.732444
2017-02,5,2017-07,ridge,3.459257,2.852069
2017-02,6,2017-08,ridge,3.156336,3.173810
2017-02,7,2017-09,ridge,2.952153,2.944995
2017-02,8,2017-10,ridge,2.497373,2.040143
2017-02,9,2017-11,ridge,1.990016,1.544338
2017-02,10,2017-12,ridge,1.595061,1.364856
2017-02,11,2018-01,ridge,1.274124,1.253188
2017-02,12,2018-02,ridge,1.139881,1.179561
2017-02,1,2017-03,gbm,3.165120,3.974854
2017-02,2,2017-04,gbm,3.532926,3.694716
2017-02,3,2017-05,gbm,3.414567,3.039803
2017-02,4,2017-06,gbm,3.429086,2.732444
2017-02,5,2017-07,gbm,3.439457,2.852069
2017-02,6,2017-08,gbm,2.911931,3.173810
2017-02,7,2017-09,gbm,2.873333,2.944995
2017-02,8,2017-10,gbm,2.918462,2.040143
2017-02,9,2017-11,gbm,2.753686,1.544338
2017-02,10,2017-12,gbm,2.794762,1.364856
2017-02,11,2018-01,gbm,2.730861,1.253188
2017-02,12,2018-02,gbm,2.803760,1.179561
2017-03,1,2017-04,ingenuo,3.974854,3.694716
2017-03,2,2017-05,ingenuo,3.974854,3.039803
2017-03,3,2017-06,ingenuo,3.974854,2.732444
2017-03,4,2017-07,ingenuo,3.974854,2.852069
2017-03,5,2017-08,ingenuo,3.974854,3.173810
2017-03,6,2017-09,ingenuo,3.974854,2.944995
2017-03,7,2017-10,ingenuo,3.974854,2.040143
2017-03,8,2017-11,ingenuo,3.974854,1.544338
2017-03,9,2017-12,ingenuo,3.974854,1.364856
2017-03,10,2018-01,ingenuo,3.974854,1.253188
2017-03,11,2018-02,ingenuo,3.974854,1.179561
2017-03,12,2018-03,ingenuo,3.974854,0.363136
2017-03,1,2017-04,estacional,4.291163,3.694716
2017-03,2,2017-05,estacional,4.329305,3.039803
2017-03,3,2017-06,estacional,4.362268,2.732444
2017-03,4,2017-07,estacional,4.611489,2.852069
2017-03,5,2017-08,estacional,4.592415,3.173810
2017-03,6,2017-09,estacional,4.595106,2.944995
2017-03,7,2017-10,estacional,4.333034,2.040143
2017-03,8,2017-11,estacional,4.057809,1.544338
2017-03,9,2017-12,estacional,4.008483,1.364856
2017-03,10,2018-01,estacional,4.013358,1.253188
2017-03,11,2018-02,estacional,3.950597,1.179561
2017-03,12,2018-03,estacional,3.451316,0.363136
2017-03,1,2017-04,encuesta,,3.694716
2017-03,2,2017-05,encuesta,,3.039803
2017-03,3,2017-06,encuesta,,2.732444
2017-03,4,2017-07,encuesta,,2.852069
2017-03,5,2017-08,encuesta,,3.173810
2017-03,6,2017-09,encuesta,,2.944995
2017-03,7,2017-10,encuesta,,2.040143
2017-03,8,2017-11,encuesta,,1.544338
2017-03,9,2017-12,encuesta,,1.364856
2017-03,10,2018-01,encuesta,,1.253188
2017-03,11,2018-02,encuesta,,1.179561
2017-03,12,2018-03,encuesta,2.987500,0.363136
2017-03,1,2017-04,sarima,4.470899,3.694716
2017-03,2,2017-05,sarima,4.531813,3.039803
2017-03,3,2017-06,sarima,4.612191,2.732444
2017-03,4,2017-07,sarima,4.828971,2.852069
2017-03,5,2017-08,sarima,4.683395,3.173810
2017-03,6,2017-09,sarima,4.698285,2.944995
2017-03,7,2017-10,sarima,4.462441,2.040143
2017-03,8,2017-11,sarima,4.290323,1.544338
2017-03,9,2017-12,sarima,4.232197,1.364856
2017-03,10,2018-01,sarima,4.231867,1.253188
2017-03,11,2018-02,sarima,4.232352,1.179561
2017-03,12,2018-03,sarima,3.492898,0.363136
2017-03,1,2017-04,ridge,4.352385,3.694716
2017-03,2,2017-05,ridge,4.273245,3.039803
2017-03,3,2017-06,ridge,4.379725,2.732444
2017-03,4,2017-07,ridge,4.726632,2.852069
2017-03,5,2017-08,ridge,4.676584,3.173810
2017-03,6,2017-09,ridge,4.459584,2.944995
2017-03,7,2017-10,ridge,4.188344,2.040143
2017-03,8,2017-11,ridge,4.099373,1.544338
2017-03,9,2017-12,ridge,3.664075,1.364856
2017-03,10,2018-01,ridge,3.543971,1.253188
2017-03,11,2018-02,ridge,3.636616,1.179561
2017-03,12,2018-03,ridge,2.825875,0.363136
2017-03,1,2017-04,gbm,4.357161,3.694716
2017-03,2,2017-05,gbm,4.173270,3.039803
2017-03,3,2017-06,gbm,4.342599,2.732444
2017-03,4,2017-07,gbm,4.480276,2.852069
2017-03,5,2017-08,gbm,4.365668,3.173810
2017-03,6,2017-09,gbm,3.900879,2.944995
2017-03,7,2017-10,gbm,3.725360,2.040143
2017-03,8,2017-11,gbm,3.649235,1.544338
2017-03,9,2017-12,gbm,3.264219,1.364856
2017-03,10,2018-01,gbm,3.017940,1.253188
2017-03,11,2018-02,gbm,2.725019,1.179561
2017-03,12,2018-03,gbm,1.811106,0.363136
2017-04,1,2017-05,ingenuo,3.694716,3.039803
2017-04,2,2017-06,ingenuo,3.694716,2.732444
2017-04,3,2017-07,ingenuo,3.694716,2.852069
2017-04,4,2017-08,ingenuo,3.694716,3.173810
2017-04,5,2017-09,ingenuo,3.694716,2.944995
2017-04,6,2017-10,ingenuo,3.694716,2.040143
2017-04,7,2017-11,ingenuo,3.694716,1.544338
2017-04,8,2017-12,ingenuo,3.694716,1.364856
2017-04,9,2018-01,ingenuo,3.694716,1.253188
2017-04,10,2018-02,ingenuo,3.694716,1.179561
2017-04,11,2018-03,ingenuo,3.694716,0.363136
2017-04,12,2018-04,ingenuo,3.694716,0.484870
2017-04,1,2017-05,estacional,3.732640,3.039803
2017-04,2,2017-06,estacional,3.765414,2.732444
2017-04,3,2017-07,estacional,4.013210,2.852069
2017-04,4,2017-08,estacional,3.994245,3.173810
2017-04,5,2017-09,estacional,3.996920,2.944995
2017-04,6,2017-10,estacional,3.736347,2.040143
2017-04,7,2017-11,estacional,3.462697,1.544338
2017-04,8,2017-12,estacional,3.413653,1.364856
2017-04,9,2018-01,estacional,3.418500,1.253188
2017-04,10,2018-02,estacional,3.356097,1.179561
2017-04,11,2018-03,estacional,2.859672,0.363136
2017-04,12,2018-04,estacional,3.288298,0.484870
2017-04,1,2017-05,encuesta,,3.039803
2017-04,2,2017-06,encuesta,,2.732444
2017-04,3,2017-07,encuesta,,2.852069
2017-04,4,2017-08,encuesta,,3.173810
2017-04,5,2017-09,encuesta,,2.944995
2017-04,6,2017-10,encuesta,,2.040143
2017-04,7,2017-11,encuesta,,1.544338
2017-04,8,2017-12,encuesta,,1.364856
2017-04,9,2018-01,encuesta,,1.253188
2017-04,10,2018-02,encuesta,,1.179561
2017-04,11,2018-03,encuesta,,0.363136
2017-04,12,2018-04,encuesta,3.066667,0.484870
2017-04,1,2017-05,sarima,3.518264,3.039803
2017-04,2,2017-06,sarima,3.523418,2.732444
2017-04,3,2017-07,sarima,3.713140,2.852069
2017-04,4,2017-08,sarima,3.554643,3.173810
2017-04,5,2017-09,sarima,3.564486,2.944995
2017-04,6,2017-10,sarima,3.323427,2.040143
2017-04,7,2017-11,sarima,3.144063,1.544338
2017-04,8,2017-12,sarima,3.085264,1.364856
2017-04,9,2018-01,sarima,3.082454,1.253188
2017-04,10,2018-02,sarima,3.087004,1.179561
2017-04,11,2018-03,sarima,2.364941,0.363136
2017-04,12,2018-04,sarima,2.840137,0.484870
2017-04,1,2017-05,ridge,3.684246,3.039803
2017-04,2,2017-06,ridge,3.734328,2.732444
2017-04,3,2017-07,ridge,3.972254,2.852069
2017-04,4,2017-08,ridge,3.836596,3.173810
2017-04,5,2017-09,ridge,3.847560,2.944995
2017-04,6,2017-10,ridge,3.567701,2.040143
2017-04,7,2017-11,ridge,3.263068,1.544338
2017-04,8,2017-12,ridge,3.113726,1.364856
2017-04,9,2018-01,ridge,2.975429,1.253188
2017-04,10,2018-02,ridge,2.653937,1.179561
2017-04,11,2018-03,ridge,1.780279,0.363136
2017-04,12,2018-04,ridge,2.320003,0.484870
2017-04,1,2017-05,gbm,3.573271,3.039803
2017-04,2,2017-06,gbm,3.708023,2.732444
2017-04,3,2017-07,gbm,4.106702,2.852069
2017-04,4,2017-08,gbm,4.040564,3.173810
2017-04,5,2017-09,gbm,3.808276,2.944995
2017-04,6,2017-10,gbm,3.265343,2.040143
2017-04,7,2017-11,gbm,2.897837,1.544338
2017-04,8,2017-12,gbm,2.874722,1.364856
2017-04,9,2018-01,gbm,2.954831,1.253188
2017-04,10,2018-02,gbm,2.930182,1.179561
2017-04,11,2018-03,gbm,2.486594,0.363136
2017-04,12,2018-04,gbm,2.715230,0.484870
2017-05,1,2017-06,ingenuo,3.039803,2.732444
2017-05,2,2017-07,ingenuo,3.039803,2.852069
2017-05,3,2017-08,ingenuo,3.039803,3.173810
2017-05,4,2017-09,ingenuo,3.039803,2.944995
2017-05,5,2017-10,ingenuo,3.039803,2.040143
2017-05,6,2017-11,ingenuo,3.039803,1.544338
2017-05,7,2017-12,ingenuo,3.039803,1.364856
2017-05,8,2018-01,ingenuo,3.039803,1.253188
2017-05,9,2018-02,ingenuo,3.039803,1.179561
2017-05,10,2018-03,ingenuo,3.039803,0.363136
2017-05,11,2018-04,ingenuo,3.039803,0.484870
2017-05,12,2018-05,ingenuo,3.039803,0.930693
2017-05,1,2017-06,estacional,3.072358,2.732444
2017-05,2,2017-07,estacional,3.318499,2.852069
2017-05,3,2017-08,estacional,3.299660,3.173810
2017-05,4,2017-09,estacional,3.302318,2.944995
2017-05,5,2017-10,estacional,3.043485,2.040143
2017-05,6,2017-11,estacional,2.771663,1.544338
2017-05,7,2017-12,estacional,2.722946,1.364856
2017-05,8,2018-01,estacional,2.727761,1.253188
2017-05,9,2018-02,estacional,2.665775,1.179561
2017-05,10,2018-03,estacional,2.172665,0.363136
2017-05,11,2018-04,estacional,2.598428,0.484870
2017-05,12,2018-05,estacional,3.192596,0.930693
2017-05,1,2017-06,encuesta,,2.732444
2017-05,2,2017-07,encuesta,,2.852069
2017-05,3,2017-08,encuesta,,3.173810
2017-05,4,2017-09,encuesta,,2.944995
2017-05,5,2017-10,encuesta,,2.040143
2017-05,6,2017-11,encuesta,,1.544338
2017-05,7,2017-12,encuesta,,1.364856
2017-05,8,2018-01,encuesta,,1.253188
2017-05,9,2018-02,encuesta,,1.179561
2017-05,10,2018-03,encuesta,,0.363136
2017-05,11,2018-04,encuesta,,0.484870
2017-05,12,2018-05,encuesta,2.954583,0.930693
2017-05,1,2017-06,sarima,2.893204,2.732444
2017-05,2,2017-07,sarima,3.033627,2.852069
2017-05,3,2017-08,sarima,2.858492,3.173810
2017-05,4,2017-09,sarima,2.861365,2.944995
2017-05,5,2017-10,sarima,2.617070,2.040143
2017-05,6,2017-11,sarima,2.433859,1.544338
2017-05,7,2017-12,sarima,2.374087,1.364856
2017-05,8,2018-01,sarima,2.369306,1.253188
2017-05,9,2018-02,sarima,2.374003,1.179561
2017-05,10,2018-03,sarima,1.661528,0.363136
2017-05,11,2018-04,sarima,2.130904,0.484870
2017-05,12,2018-05,sarima,2.708056,0.930693
2017-05,1,2017-06,ridge,3.103197,2.732444
2017-05,2,2017-07,ridge,3.369374,2.852069
2017-05,3,2017-08,ridge,3.187019,3.173810
2017-05,4,2017-09,ridge,3.207702,2.944995
2017-05,5,2017-10,ridge,2.956433,2.040143
2017-05,6,2017-11,ridge,2.593032,1.544338
2017-05,7,2017-12,ridge,2.528065,1.364856
2017-05,8,2018-01,ridge,2.437948,1.253188
2017-05,9,2018-02,ridge,2.419436,1.179561
2017-05,10,2018-03,ridge,1.622164,0.363136
2017-05,11,2018-04,ridge,2.042868,0.484870
2017-05,12,2018-05,ridge,2.495872,0.930693
2017-05,1,2017-06,gbm,3.220492,2.732444
2017-05,2,2017-07,gbm,3.397090,2.852069
2017-05,3,2017-08,gbm,3.368830,3.173810
2017-05,4,2017-09,gbm,3.744047,2.944995
2017-05,5,2017-10,gbm,3.526164,2.040143
2017-05,6,2017-11,gbm,2.955360,1.544338
2017-05,7,2017-12,gbm,2.895480,1.364856
2017-05,8,2018-01,gbm,2.720944,1.253188
2017-05,9,2018-02,gbm,2.929289,1.179561
2017-05,10,2018-03,gbm,2.159014,0.363136
2017-05,11,2018-04,gbm,2.881450,0.484870
2017-05,12,2018-05,gbm,3.698739,0.930693
2017-06,1,2017-07,ingenuo,2.732444,2.852069
2017-06,2,2017-08,ingenuo,2.732444,3.173810
2017-06,3,2017-09,ingenuo,2.732444,2.944995
2017-06,4,2017-10,ingenuo,2.732444,2.040143
2017-06,5,2017-11,ingenuo,2.732444,1.544338
2017-06,6,2017-12,ingenuo,2.732444,1.364856
2017-06,7,2018-01,ingenuo,2.732444,1.253188
2017-06,8,2018-02,ingenuo,2.732444,1.179561
2017-06,9,2018-03,ingenuo,2.732444,0.363136
2017-06,10,2018-04,ingenuo,2.732444,0.484870
2017-06,11,2018-05,ingenuo,2.732444,0.930693
2017-06,12,2018-06,ingenuo,2.732444,1.429334
2017-06,1,2017-07,estacional,2.977772,2.852069
2017-06,2,2017-08,estacional,2.958996,3.173810
2017-06,3,2017-09,estacional,2.961645,2.944995
2017-06,4,2017-10,estacional,2.703666,2.040143
2017-06,5,2017-11,estacional,2.432740,1.544338
2017-06,6,2017-12,estacional,2.384184,1.364856
2017-06,7,2018-01,estacional,2.388983,1.253188
2017-06,8,2018-02,estacional,2.327202,1.179561
2017-06,9,2018-03,estacional,1.835718,0.363136
2017-06,10,2018-04,estacional,2.260077,0.484870
2017-06,11,2018-05,estacional,2.852285,0.930693
2017-06,12,2018-06,estacional,3.167291,1.429334
2017-06,1,2017-07,encuesta,,2.852069
2017-06,2,2017-08,encuesta,,3.173810
2017-06,3,2017-09,encuesta,,2.944995
2017-06,4,2017-10,encuesta,,2.040143
2017-06,5,2017-11,encuesta,,1.544338
2017-06,6,2017-12,encuesta,,1.364856
2017-06,7,2018-01,encuesta,,1.253188
2017-06,8,2018-02,encuesta,,1.179561
2017-06,9,2018-03,encuesta,,0.363136
2017-06,10,2018-04,encuesta,,0.484870
2017-06,11,2018-05,encuesta,,0.930693
2017-06,12,2018-06,encuesta,2.887500,1.429334
2017-06,1,2017-07,sarima,2.820466,2.852069
2017-06,2,2017-08,sarima,2.629564,3.173810
2017-06,3,2017-09,sarima,2.627432,2.944995
2017-06,4,2017-10,sarima,2.382729,2.040143
2017-06,5,2017-11,sarima,2.200970,1.544338
2017-06,6,2017-12,sarima,2.140585,1.364856
2017-06,7,2018-01,sarima,2.135747,1.253188
2017-06,8,2018-02,sarima,2.139263,1.179561
2017-06,9,2018-03,sarima,1.423834,0.363136
2017-06,10,2018-04,sarima,1.892490,0.484870
2017-06,11,2018-05,sarima,2.469456,0.930693
2017-06,12,2018-06,sarima,2.798715,1.429334
2017-06,1,2017-07,ridge,2.867272,2.852069
2017-06,2,2017-08,ridge,2.669508,3.173810
2017-06,3,2017-09,ridge,2.634117,2.944995
2017-06,4,2017-10,ridge,2.372330,2.040143
2017-06,5,2017-11,ridge,2.092448,1.544338
2017-06,6,2017-12,ridge,2.006669,1.364856
2017-06,7,2018-01,ridge,1.850488,1.253188
2017-06,8,2018-02,ridge,1.827379,1.179561
2017-06,9,2018-03,ridge,1.218929,0.363136
2017-06,10,2018-04,ridge,1.810620,0.484870
2017-06,11,2018-05,ridge,2.253245,0.930693
2017-06,12,2018-06,ridge,2.447497,1.429334
2017-06,1,2017-07,gbm,2.703124,2.852069
2017-06,2,2017-08,gbm,2.763433,3.173810
2017-06,3,2017-09,gbm,2.729314,2.944995
2017-06,4,2017-10,gbm,2.727162,2.040143
2017-06,5,2017-11,gbm,2.244101,1.544338
2017-06,6,2017-12,gbm,2.611779,1.364856
2017-06,7,2018-01,gbm,2.722855,1.253188
2017-06,8,2018-02,gbm,2.601559,1.179561
2017-06,9,2018-03,gbm,1.856139,0.363136
2017-06,10,2018-04,gbm,2.493502,0.484870
2017-06,11,2018-05,gbm,3.039606,0.930693
2017-06,12,2018-06,gbm,3.751456,1.429334
2017-07,1,2017-08,ingenuo,2.852069,3.173810
2017-07,2,2017-09,ingenuo,2.852069,2.944995
2017-07,3,2017-10,ingenuo,2.852069,2.040143
2017-07,4,2017-11,ingenuo,2.852069,1.544338
2017-07,5,2017-12,ingenuo,2.852069,1.364856
2017-07,6,2018-01,ingenuo,2.852069,1.253188
2017-07,7,2018-02,ingenuo,2.852069,1.179561
2017-07,8,2018-03,ingenuo,2.852069,0.363136
2017-07,9,2018-04,ingenuo,2.852069,0.484870
2017-07,10,2018-05,ingenuo,2.852069,0.930693
2017-07,11,2018-06,ingenuo,2.852069,1.429334
2017-07,12,2018-07,ingenuo,2.852069,1.616101
2017-07,1,2017-08,estacional,2.833316,3.173810
2017-07,2,2017-09,estacional,2.835962,2.944995
2017-07,3,2017-10,estacional,2.578298,2.040143
2017-07,4,2017-11,estacional,2.307702,1.544338
2017-07,5,2017-12,estacional,2.259206,1.364856
2017-07,6,2018-01,estacional,2.263999,1.253188
2017-07,7,2018-02,estacional,2.202293,1.179561
2017-07,8,2018-03,estacional,1.711409,0.363136
2017-07,9,2018-04,estacional,2.135250,0.484870
2017-07,10,2018-05,estacional,2.726735,0.930693
2017-07,11,2018-06,estacional,3.041357,1.429334
2017-07,12,2018-07,estacional,3.189531,1.616101
2017-07,1,2017-08,encuesta,,3.173810
2017-07,2,2017-09,encuesta,,2.944995
2017-07,3,2017-10,encuesta,,2.040143
2017-07,4,2017-11,encuesta,,1.544338
2017-07,5,2017-12,encuesta,,1.364856
2017-07,6,2018-01,encuesta,,1.253188
2017-07,7,2018-02,encuesta,,1.179561
2017-07,8,2018-03,encuesta,,0.363136
2017-07,9,2018-04,encuesta,,0.484870
2017-07,10,2018-05,encuesta,,0.930693
2017-07,11,2018-06,encuesta,,1.429334
2017-07,12,2018-07,encuesta,2.785417,1.616101
2017-07,1,2017-08,sarima,2.677572,3.173810
2017-07,2,2017-09,sarima,2.680283,2.944995
2017-07,3,2017-10,sarima,2.440439,2.040143
2017-07,4,2017-11,sarima,2.261647,1.544338
2017-07,5,2017-12,sarima,2.203273,1.364856
2017-07,6,2018-01,sarima,2.199760,1.253188
2017-07,7,2018-02,sarima,2.201789,1.179561
2017-07,8,2018-03,sarima,1.490431,0.363136
2017-07,9,2018-04,sarima,1.960626,0.484870
2017-07,10,2018-05,sarima,2.539422,0.930693
2017-07,11,2018-06,sarima,2.869655,1.429334
2017-07,12,2018-07,sarima,2.946767,1.616101
2017-07,1,2017-08,ridge,2.638854,3.173810
2017-07,2,2017-09,ridge,2.647518,2.944995
2017-07,3,2017-10,ridge,2.458348,2.040143
2017-07,4,2017-11,ridge,2.397850,1.544338
2017-07,5,2017-12,ridge,2.429510,1.364856
2017-07,6,2018-01,ridge,2.522198,1.253188
2017-07,7,2018-02,ridge,2.534117,1.179561
2017-07,8,2018-03,ridge,1.684211,0.363136
2017-07,9,2018-04,ridge,2.225665,0.484870
2017-07,10,2018-05,ridge,2.957701,0.930693
2017-07,11,2018-06,ridge,3.187744,1.429334
2017-07,12,2018-07,ridge,3.209455,1.616101
2017-07,1,2017-08,gbm,2.802951,3.173810
2017-07,2,2017-09,gbm,2.786453,2.944995
2017-07,3,2017-10,gbm,2.481582,2.040143
2017-07,4,2017-11,gbm,2.231448,1.544338
2017-07,5,2017-12,gbm,2.175927,1.364856
2017-07,6,2018-01,gbm,2.455946,1.253188
2017-07,7,2018-02,gbm,2.443824,1.179561
2017-07,8,2018-03,gbm,1.888323,0.363136
2017-07,9,2018-04,gbm,2.270881,0.484870
2017-07,10,2018-05,gbm,2.880555,0.930693
2017-07,11,2018-06,gbm,3.349491,1.429334
2017-07,12,2018-07,gbm,3.781106,1.616101
2017-08,1,2017-09,ingenuo,3.173810,2.944995
2017-08,2,2017-10,ingenuo,3.173810,2.040143
2017-08,3,2017-11,ingenuo,3.173810,1.544338
2017-08,4,2017-12,ingenuo,3.173810,1.364856
2017-08,5,2018-01,ingenuo,3.173810,1.253188
2017-08,6,2018-02,ingenuo,3.173810,1.179561
2017-08,7,2018-03,ingenuo,3.173810,0.363136
2017-08,8,2018-04,ingenuo,3.173810,0.484870
2017-08,9,2018-05,ingenuo,3.173810,0.930693
2017-08,10,2018-06,ingenuo,3.173810,1.429334
2017-08,11,2018-07,ingenuo,3.173810,1.616101
2017-08,12,2018-08,ingenuo,3.173810,1.070575
2017-08,1,2017-09,estacional,3.176465,2.944995
2017-08,2,2017-10,estacional,2.917947,2.040143
2017-08,3,2017-11,estacional,2.646456,1.544338
2017-08,4,2017-12,estacional,2.597799,1.364856
2017-08,5,2018-01,estacional,2.602608,1.253188
2017-08,6,2018-02,estacional,2.540697,1.179561
2017-08,7,2018-03,estacional,2.048188,0.363136
2017-08,8,2018-04,estacional,2.473433,0.484870
2017-08,9,2018-05,estacional,3.066876,0.930693
2017-08,10,2018-06,estacional,3.382540,1.429334
2017-08,11,2018-07,estacional,3.531204,1.616101
2017-08,12,2018-08,estacional,3.223148,1.070575
2017-08,1,2017-09,encuesta,,2.944995
2017-08,2,2017-10,encuesta,,2.040143
2017-08,3,2017-11,encuesta,,1.544338
2017-08,4,2017-12,encuesta,,1.364856
2017-08,5,2018-01,encuesta,,1.253188
2017-08,6,2018-02,encuesta,,1.179561
2017-08,7,2018-03,encuesta,,0.363136
2017-08,8,2018-04,encuesta,,0.484870
2017-08,9,2018-05,encuesta,,0.930693
2017-08,10,2018-06,encuesta,,1.429334
2017-08,11,2018-07,encuesta,,1.616101
2017-08,12,2018-08,encuesta,2.733333,1.070575
2017-08,1,2017-09,sarima,3.329699,2.944995
2017-08,2,2017-10,sarima,3.137825,2.040143
2017-08,3,2017-11,sarima,2.977687,1.544338
2017-08,4,2017-12,sarima,2.922955,1.364856
2017-08,5,2018-01,sarima,2.922032,1.253188
2017-08,6,2018-02,sarima,2.922473,1.179561
2017-08,7,2018-03,sarima,2.194618,0.363136
2017-08,8,2018-04,sarima,2.670589,0.484870
2017-08,9,2018-05,sarima,3.258119,0.930693
2017-08,10,2018-06,sarima,3.594634,1.429334
2017-08,11,2018-07,sarima,3.672355,1.616101
2017-08,12,2018-08,sarima,3.228089,1.070575
2017-08,1,2017-09,ridge,3.173383,2.944995
2017-08,2,2017-10,ridge,2.927630,2.040143
2017-08,3,2017-11,ridge,2.758192,1.544338
2017-08,4,2017-12,ridge,2.887692,1.364856
2017-08,5,2018-01,ridge,2.956922,1.253188
2017-08,6,2018-02,ridge,3.018445,1.179561
2017-08,7,2018-03,ridge,2.392807,0.363136
2017-08,8,2018-04,ridge,2.638674,0.484870
2017-08,9,2018-05,ridge,3.182838,0.930693
2017-08,10,2018-06,ridge,3.730852,1.429334
2017-08,11,2018-07,ridge,3.859432,1.616101
2017-08,12,2018-08,ridge,3.310511,1.070575
2017-08,1,2017-09,gbm,3.274167,2.944995
2017-08,2,2017-10,gbm,3.016012,2.040143
2017-08,3,2017-11,gbm,3.037917,1.544338
2017-08,4,2017-12,gbm,3.077759,1.364856
2017-08,5,2018-01,gbm,2.992319,1.253188
2017-08,6,2018-02,gbm,2.877328,1.179561
